representation,group,task_index,task_angle,action_index,action_angle,robust_common_action,controllable_modes_in_group,group_size
raw_mode,mode_30,7,1.832595714594046,70,2.443460952792061,True,1,1
raw_mode,mode_30,8,2.0943951023931953,70,2.443460952792061,True,1,1
raw_mode,mode_30,9,2.356194490192345,72,2.5132741228718345,True,1,1
raw_mode,mode_30,10,2.617993877991494,78,2.722713633111154,True,1,1
raw_mode,mode_30,11,2.8797932657906435,83,2.897246558310587,True,1,1
raw_mode,mode_30,12,3.141592653589793,89,3.1066860685499065,True,1,1
raw_mode,mode_30,13,3.4033920413889422,94,3.2812189937493397,True,1,1
raw_mode,mode_30,14,3.665191429188092,100,3.490658503988659,True,1,1
raw_mode,mode_30,15,3.926990816987241,100,3.490658503988659,True,1,1
raw_mode,mode_30,16,4.1887902047863905,100,3.490658503988659,True,1,1
raw_mode,mode_30,17,4.45058959258554,100,3.490658503988659,True,1,1
raw_mode,mode_30,18,4.71238898038469,100,3.490658503988659,True,1,1
raw_mode,mode_30,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_30,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_30,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_30,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_30,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_31,0,0.0,0,0.0,True,0,1
raw_mode,mode_31,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_31,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_31,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_31,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_31,5,1.308996938995747,69,2.4085543677521746,True,1,1
raw_mode,mode_31,6,1.5707963267948966,69,2.4085543677521746,True,1,1
raw_mode,mode_31,7,1.832595714594046,69,2.4085543677521746,True,1,1
raw_mode,mode_31,8,2.0943951023931953,69,2.4085543677521746,True,1,1
raw_mode,mode_31,9,2.356194490192345,72,2.5132741228718345,True,1,1
raw_mode,mode_31,10,2.617993877991494,79,2.7576202181510405,True,1,1
raw_mode,mode_31,11,2.8797932657906435,84,2.9321531433504737,True,1,1
raw_mode,mode_31,12,3.141592653589793,90,3.141592653589793,True,1,1
raw_mode,mode_31,13,3.4033920413889422,95,3.3161255787892263,True,1,1
raw_mode,mode_31,14,3.665191429188092,101,3.5255650890285457,True,1,1
raw_mode,mode_31,15,3.926990816987241,108,3.7699111843077517,True,1,1
raw_mode,mode_31,16,4.1887902047863905,110,3.839724354387525,True,1,1
raw_mode,mode_31,17,4.45058959258554,110,3.839724354387525,True,1,1
raw_mode,mode_31,18,4.71238898038469,110,3.839724354387525,True,1,1
raw_mode,mode_31,19,4.974188368183839,110,3.839724354387525,True,1,1
raw_mode,mode_31,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_31,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_31,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_31,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_32,0,0.0,0,0.0,True,0,1
raw_mode,mode_32,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_32,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_32,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_32,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_32,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_32,6,1.5707963267948966,82,2.8623399732707004,True,1,1
raw_mode,mode_32,7,1.832595714594046,82,2.8623399732707004,True,1,1
raw_mode,mode_32,8,2.0943951023931953,82,2.8623399732707004,True,1,1
raw_mode,mode_32,9,2.356194490192345,82,2.8623399732707004,True,1,1
raw_mode,mode_32,10,2.617993877991494,82,2.8623399732707004,True,1,1
raw_mode,mode_32,11,2.8797932657906435,85,2.9670597283903604,True,1,1
raw_mode,mode_32,12,3.141592653589793,90,3.141592653589793,True,1,1
raw_mode,mode_32,13,3.4033920413889422,95,3.3161255787892263,True,1,1
raw_mode,mode_32,14,3.665191429188092,99,3.4557519189487724,True,1,1
raw_mode,mode_32,15,3.926990816987241,99,3.4557519189487724,True,1,1
raw_mode,mode_32,16,4.1887902047863905,99,3.4557519189487724,True,1,1
raw_mode,mode_32,17,4.45058959258554,99,3.4557519189487724,True,1,1
raw_mode,mode_32,18,4.71238898038469,99,3.4557519189487724,True,1,1
raw_mode,mode_32,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_32,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_32,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_32,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_32,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_33,0,0.0,0,0.0,True,0,1
raw_mode,mode_33,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_33,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_33,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_33,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_33,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_33,6,1.5707963267948966,82,2.8623399732707004,True,1,1
raw_mode,mode_33,7,1.832595714594046,82,2.8623399732707004,True,1,1
raw_mode,mode_33,8,2.0943951023931953,82,2.8623399732707004,True,1,1
raw_mode,mode_33,9,2.356194490192345,82,2.8623399732707004,True,1,1
raw_mode,mode_33,10,2.617993877991494,82,2.8623399732707004,True,1,1
raw_mode,mode_33,11,2.8797932657906435,85,2.9670597283903604,True,1,1
raw_mode,mode_33,12,3.141592653589793,91,3.1764992386296798,True,1,1
raw_mode,mode_33,13,3.4033920413889422,96,3.351032163829113,True,1,1
raw_mode,mode_33,14,3.665191429188092,102,3.5604716740684323,True,1,1
raw_mode,mode_33,15,3.926990816987241,104,3.6302848441482056,True,1,1
raw_mode,mode_33,16,4.1887902047863905,104,3.6302848441482056,True,1,1
raw_mode,mode_33,17,4.45058959258554,104,3.6302848441482056,True,1,1
raw_mode,mode_33,18,4.71238898038469,104,3.6302848441482056,True,1,1
raw_mode,mode_33,19,4.974188368183839,0,0.0,True,0,1
raw_mode,mode_33,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_33,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_33,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_33,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_34,0,0.0,0,0.0,True,0,1
raw_mode,mode_34,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_34,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_34,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_34,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_34,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_34,6,1.5707963267948966,80,2.792526803190927,True,1,1
raw_mode,mode_34,7,1.832595714594046,80,2.792526803190927,True,1,1
raw_mode,mode_34,8,2.0943951023931953,80,2.792526803190927,True,1,1
raw_mode,mode_34,9,2.356194490192345,80,2.792526803190927,True,1,1
raw_mode,mode_34,10,2.617993877991494,80,2.792526803190927,True,1,1
raw_mode,mode_34,11,2.8797932657906435,86,3.001966313430247,True,1,1
raw_mode,mode_34,12,3.141592653589793,91,3.1764992386296798,True,1,1
raw_mode,mode_34,13,3.4033920413889422,97,3.385938748868999,True,1,1
raw_mode,mode_34,14,3.665191429188092,102,3.5604716740684323,True,1,1
raw_mode,mode_34,15,3.926990816987241,108,3.7699111843077517,True,1,1
raw_mode,mode_34,16,4.1887902047863905,110,3.839724354387525,True,1,1
raw_mode,mode_34,17,4.45058959258554,110,3.839724354387525,True,1,1
raw_mode,mode_34,18,4.71238898038469,110,3.839724354387525,True,1,1
raw_mode,mode_34,19,4.974188368183839,110,3.839724354387525,True,1,1
raw_mode,mode_34,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_34,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_34,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_34,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_35,0,0.0,0,0.0,True,0,1
raw_mode,mode_35,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_35,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_35,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_35,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_35,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_35,6,1.5707963267948966,77,2.6878070480712677,True,1,1
raw_mode,mode_35,7,1.832595714594046,77,2.6878070480712677,True,1,1
raw_mode,mode_35,8,2.0943951023931953,77,2.6878070480712677,True,1,1
raw_mode,mode_35,9,2.356194490192345,77,2.6878070480712677,True,1,1
raw_mode,mode_35,10,2.617993877991494,80,2.792526803190927,True,1,1
raw_mode,mode_35,11,2.8797932657906435,86,3.001966313430247,True,1,1
raw_mode,mode_35,12,3.141592653589793,92,3.2114058236695664,True,1,1
raw_mode,mode_35,13,3.4033920413889422,98,3.420845333908886,True,1,1
raw_mode,mode_35,14,3.665191429188092,103,3.595378259108319,True,1,1
raw_mode,mode_35,15,3.926990816987241,109,3.8048177693476384,True,1,1
raw_mode,mode_35,16,4.1887902047863905,115,4.014257279586958,True,1,1
raw_mode,mode_35,17,4.45058959258554,118,4.118977034706618,True,1,1
raw_mode,mode_35,18,4.71238898038469,118,4.118977034706618,True,1,1
raw_mode,mode_35,19,4.974188368183839,118,4.118977034706618,True,1,1
raw_mode,mode_35,20,5.235987755982988,118,4.118977034706618,True,1,1
raw_mode,mode_35,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_35,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_35,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_36,0,0.0,0,0.0,True,0,1
raw_mode,mode_36,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_36,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_36,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_36,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_36,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_36,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_36,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_36,8,2.0943951023931953,94,3.2812189937493397,True,1,1
raw_mode,mode_36,9,2.356194490192345,94,3.2812189937493397,True,1,1
raw_mode,mode_36,10,2.617993877991494,94,3.2812189937493397,True,1,1
raw_mode,mode_36,11,2.8797932657906435,94,3.2812189937493397,True,1,1
raw_mode,mode_36,12,3.141592653589793,94,3.2812189937493397,True,1,1
raw_mode,mode_36,13,3.4033920413889422,99,3.4557519189487724,True,1,1
raw_mode,mode_36,14,3.665191429188092,104,3.6302848441482056,True,1,1
raw_mode,mode_36,15,3.926990816987241,109,3.8048177693476384,True,1,1
raw_mode,mode_36,16,4.1887902047863905,109,3.8048177693476384,True,1,1
raw_mode,mode_36,17,4.45058959258554,109,3.8048177693476384,True,1,1
raw_mode,mode_36,18,4.71238898038469,109,3.8048177693476384,True,1,1
raw_mode,mode_36,19,4.974188368183839,109,3.8048177693476384,True,1,1
raw_mode,mode_36,20,5.235987755982988,0,0.0,True,0,1
raw_mode,mode_36,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_36,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_36,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_37,0,0.0,0,0.0,True,0,1
raw_mode,mode_37,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_37,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_37,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_37,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_37,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_37,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_37,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_37,8,2.0943951023931953,90,3.141592653589793,True,1,1
raw_mode,mode_37,9,2.356194490192345,90,3.141592653589793,True,1,1
raw_mode,mode_37,10,2.617993877991494,90,3.141592653589793,True,1,1
raw_mode,mode_37,11,2.8797932657906435,90,3.141592653589793,True,1,1
raw_mode,mode_37,12,3.141592653589793,93,3.246312408709453,True,1,1
raw_mode,mode_37,13,3.4033920413889422,99,3.4557519189487724,True,1,1
raw_mode,mode_37,14,3.665191429188092,104,3.6302848441482056,True,1,1
raw_mode,mode_37,15,3.926990816987241,110,3.839724354387525,True,1,1
raw_mode,mode_37,16,4.1887902047863905,114,3.9793506945470716,True,1,1
raw_mode,mode_37,17,4.45058959258554,114,3.9793506945470716,True,1,1
raw_mode,mode_37,18,4.71238898038469,114,3.9793506945470716,True,1,1
raw_mode,mode_37,19,4.974188368183839,114,3.9793506945470716,True,1,1
raw_mode,mode_37,20,5.235987755982988,114,3.9793506945470716,True,1,1
raw_mode,mode_37,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_37,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_37,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_38,0,0.0,0,0.0,True,0,1
raw_mode,mode_38,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_38,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_38,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_38,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_38,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_38,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_38,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_38,8,2.0943951023931953,92,3.2114058236695664,True,1,1
raw_mode,mode_38,9,2.356194490192345,92,3.2114058236695664,True,1,1
raw_mode,mode_38,10,2.617993877991494,92,3.2114058236695664,True,1,1
raw_mode,mode_38,11,2.8797932657906435,92,3.2114058236695664,True,1,1
raw_mode,mode_38,12,3.141592653589793,94,3.2812189937493397,True,1,1
raw_mode,mode_38,13,3.4033920413889422,100,3.490658503988659,True,1,1
raw_mode,mode_38,14,3.665191429188092,106,3.7000980142279785,True,1,1
raw_mode,mode_38,15,3.926990816987241,111,3.8746309394274117,True,1,1
raw_mode,mode_38,16,4.1887902047863905,117,4.084070449666731,True,1,1
raw_mode,mode_38,17,4.45058959258554,123,4.293509959906051,True,1,1
raw_mode,mode_38,18,4.71238898038469,123,4.293509959906051,True,1,1
raw_mode,mode_38,19,4.974188368183839,123,4.293509959906051,True,1,1
raw_mode,mode_38,20,5.235987755982988,123,4.293509959906051,True,1,1
raw_mode,mode_38,21,5.497787143782138,123,4.293509959906051,True,1,1
raw_mode,mode_38,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_38,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_39,0,0.0,0,0.0,True,0,1
raw_mode,mode_39,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_39,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_39,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_39,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_39,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_39,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_39,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_39,8,2.0943951023931953,89,3.1066860685499065,True,1,1
raw_mode,mode_39,9,2.356194490192345,89,3.1066860685499065,True,1,1
raw_mode,mode_39,10,2.617993877991494,89,3.1066860685499065,True,1,1
raw_mode,mode_39,11,2.8797932657906435,89,3.1066860685499065,True,1,1
raw_mode,mode_39,12,3.141592653589793,94,3.2812189937493397,True,1,1
raw_mode,mode_39,13,3.4033920413889422,101,3.5255650890285457,True,1,1
raw_mode,mode_39,14,3.665191429188092,106,3.7000980142279785,True,1,1
raw_mode,mode_39,15,3.926990816987241,112,3.9095375244672983,True,1,1
raw_mode,mode_39,16,4.1887902047863905,117,4.084070449666731,True,1,1
raw_mode,mode_39,17,4.45058959258554,123,4.293509959906051,True,1,1
raw_mode,mode_39,18,4.71238898038469,129,4.50294947014537,True,1,1
raw_mode,mode_39,19,4.974188368183839,129,4.50294947014537,True,1,1
raw_mode,mode_39,20,5.235987755982988,129,4.50294947014537,True,1,1
raw_mode,mode_39,21,5.497787143782138,129,4.50294947014537,True,1,1
raw_mode,mode_39,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_39,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_40,0,0.0,0,0.0,True,0,1
raw_mode,mode_40,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_40,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_40,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_40,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_40,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_40,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_40,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_40,8,2.0943951023931953,0,0.0,True,0,1
raw_mode,mode_40,9,2.356194490192345,106,3.7000980142279785,True,1,1
raw_mode,mode_40,10,2.617993877991494,106,3.7000980142279785,True,1,1
raw_mode,mode_40,11,2.8797932657906435,106,3.7000980142279785,True,1,1
raw_mode,mode_40,12,3.141592653589793,106,3.7000980142279785,True,1,1
raw_mode,mode_40,13,3.4033920413889422,106,3.7000980142279785,True,1,1
raw_mode,mode_40,14,3.665191429188092,107,3.735004599267865,True,1,1
raw_mode,mode_40,15,3.926990816987241,112,3.9095375244672983,True,1,1
raw_mode,mode_40,16,4.1887902047863905,118,4.118977034706618,True,1,1
raw_mode,mode_40,17,4.45058959258554,118,4.118977034706618,True,1,1
raw_mode,mode_40,18,4.71238898038469,118,4.118977034706618,True,1,1
raw_mode,mode_40,19,4.974188368183839,118,4.118977034706618,True,1,1
raw_mode,mode_40,20,5.235987755982988,118,4.118977034706618,True,1,1
raw_mode,mode_40,21,5.497787143782138,0,0.0,True,0,1
raw_mode,mode_40,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_40,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_41,0,0.0,0,0.0,True,0,1
raw_mode,mode_41,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_41,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_41,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_41,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_41,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_41,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_41,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_41,8,2.0943951023931953,0,0.0,True,0,1
raw_mode,mode_41,9,2.356194490192345,103,3.595378259108319,True,1,1
raw_mode,mode_41,10,2.617993877991494,103,3.595378259108319,True,1,1
raw_mode,mode_41,11,2.8797932657906435,103,3.595378259108319,True,1,1
raw_mode,mode_41,12,3.141592653589793,103,3.595378259108319,True,1,1
raw_mode,mode_41,13,3.4033920413889422,103,3.595378259108319,True,1,1
raw_mode,mode_41,14,3.665191429188092,107,3.735004599267865,True,1,1
raw_mode,mode_41,15,3.926990816987241,113,3.944444109507185,True,1,1
raw_mode,mode_41,16,4.1887902047863905,118,4.118977034706618,True,1,1
raw_mode,mode_41,17,4.45058959258554,124,4.328416544945937,True,1,1
raw_mode,mode_41,18,4.71238898038469,126,4.39822971502571,True,1,1
raw_mode,mode_41,19,4.974188368183839,126,4.39822971502571,True,1,1
raw_mode,mode_41,20,5.235987755982988,126,4.39822971502571,True,1,1
raw_mode,mode_41,21,5.497787143782138,126,4.39822971502571,True,1,1
raw_mode,mode_41,22,5.759586531581287,0,0.0,True,0,1
raw_mode,mode_41,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_42,0,0.0,0,0.0,True,0,1
raw_mode,mode_42,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_42,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_42,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_42,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_42,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_42,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_42,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_42,8,2.0943951023931953,0,0.0,True,0,1
raw_mode,mode_42,9,2.356194490192345,103,3.595378259108319,True,1,1
raw_mode,mode_42,10,2.617993877991494,103,3.595378259108319,True,1,1
raw_mode,mode_42,11,2.8797932657906435,103,3.595378259108319,True,1,1
raw_mode,mode_42,12,3.141592653589793,103,3.595378259108319,True,1,1
raw_mode,mode_42,13,3.4033920413889422,103,3.595378259108319,True,1,1
raw_mode,mode_42,14,3.665191429188092,108,3.7699111843077517,True,1,1
raw_mode,mode_42,15,3.926990816987241,114,3.9793506945470716,True,1,1
raw_mode,mode_42,16,4.1887902047863905,120,4.1887902047863905,True,1,1
raw_mode,mode_42,17,4.45058959258554,125,4.363323129985824,True,1,1
raw_mode,mode_42,18,4.71238898038469,131,4.572762640225143,True,1,1
raw_mode,mode_42,19,4.974188368183839,134,4.6774823953448035,True,1,1
raw_mode,mode_42,20,5.235987755982988,134,4.6774823953448035,True,1,1
raw_mode,mode_42,21,5.497787143782138,134,4.6774823953448035,True,1,1
raw_mode,mode_42,22,5.759586531581287,134,4.6774823953448035,True,1,1
raw_mode,mode_42,23,6.021385919380436,0,0.0,True,0,1
raw_mode,mode_43,0,0.0,0,0.0,True,0,1
raw_mode,mode_43,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_43,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_43,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_43,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_43,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_43,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_43,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_43,8,2.0943951023931953,0,0.0,True,0,1
raw_mode,mode_43,9,2.356194490192345,100,3.490658503988659,True,1,1
raw_mode,mode_43,10,2.617993877991494,100,3.490658503988659,True,1,1
raw_mode,mode_43,11,2.8797932657906435,100,3.490658503988659,True,1,1
raw_mode,mode_43,12,3.141592653589793,100,3.490658503988659,True,1,1
raw_mode,mode_43,13,3.4033920413889422,102,3.5604716740684323,True,1,1
raw_mode,mode_43,14,3.665191429188092,109,3.8048177693476384,True,1,1
raw_mode,mode_43,15,3.926990816987241,114,3.9793506945470716,True,1,1
raw_mode,mode_43,16,4.1887902047863905,120,4.1887902047863905,True,1,1
raw_mode,mode_43,17,4.45058959258554,125,4.363323129985824,True,1,1
raw_mode,mode_43,18,4.71238898038469,131,4.572762640225143,True,1,1
raw_mode,mode_43,19,4.974188368183839,138,4.817108735504349,True,1,1
raw_mode,mode_43,20,5.235987755982988,139,4.852015320544236,True,1,1
raw_mode,mode_43,21,5.497787143782138,139,4.852015320544236,True,1,1
raw_mode,mode_43,22,5.759586531581287,139,4.852015320544236,True,1,1
raw_mode,mode_43,23,6.021385919380436,139,4.852015320544236,True,1,1
raw_mode,mode_44,0,0.0,0,0.0,True,0,1
raw_mode,mode_44,1,0.2617993877991494,0,0.0,True,0,1
raw_mode,mode_44,2,0.5235987755982988,0,0.0,True,0,1
raw_mode,mode_44,3,0.7853981633974483,0,0.0,True,0,1
raw_mode,mode_44,4,1.0471975511965976,0,0.0,True,0,1
raw_mode,mode_44,5,1.308996938995747,0,0.0,True,0,1
raw_mode,mode_44,6,1.5707963267948966,0,0.0,True,0,1
raw_mode,mode_44,7,1.832595714594046,0,0.0,True,0,1
raw_mode,mode_44,8,2.0943951023931953,0,0.0,True,0,1
raw_mode,mode_44,9,2.356194490192345,0,0.0,True,0,1
raw_mode,mode_44,10,2.617993877991494,0,0.0,True,0,1
raw_mode,mode_44,11,2.8797932657906435,117,4.084070449666731,True,1,1
raw_mode,mode_44,12,3.141592653589793,117,4.084070449666731,True,1,1
raw_mode,mode_44,13,3.4033920413889422,117,4.084070449666731,True,1,1
raw_mode,mode_44,14,3.665191429188092,117,4.084070449666731,True,1,1
raw_mode,mode_44,15,3.926990816987241,117,4.084070449666731,True,1,1
raw_mode,mode_44,16,4.1887902047863905,121,4.223696789826278,True,1,1
raw_mode,mode_44,17,4.45058959258554,127,4.4331363000655974,True,1,1
